Company,Date,Close,lag_1,lag_2,lag_3,lag_5,lag_10,diff_1,diff_2,diff_3,return_1,return_2,return_3,log_return_1,log_return_2,sma_3,sma_5,sma_10,ema_3,ema_5,ema_10,volatility_3,volatility_5,volatility_10,momentum_3,roc_3,momentum_5,roc_5,momentum_10,roc_10,roll_min_3,roll_max_3,roll_min_5,roll_max_5,roll_min_10,roll_max_10,range_position_3,range_position_5,range_position_10,day_of_week,month,day,future_close,future_diff,target,target_class
BTCL,2020-04-23,158.45,,,,,,,,,,,,,,,,,158.45,158.45,158.45,,,,,,,,,,,,,,,,,,,3,4,23,158.45,0.0,SAME,1.0
BTCL,2020-04-24,158.45,158.45,,,,,0.0,,,0.0,,,0.0,,,,,158.45,158.45,158.45,,,,,,,,,,,,,,,,,,,4,4,24,158.45,0.0,SAME,1.0
BTCL,2020-04-27,158.45,158.45,158.45,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,158.45,,,158.45,158.45,158.45,,,,,,,,,,158.45,158.45,,,,,,,,0,4,27,158.45,0.0,SAME,1.0
BTCL,2020-04-28,158.45,158.45,158.45,158.45,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,,,158.45,158.45,158.45,0.0,,,0.0,0.0,,,,,158.45,158.45,,,,,,,,1,4,28,158.45,0.0,SAME,1.0
BTCL,2020-04-29,158.45,158.45,158.45,158.45,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,,158.45,158.45,158.45,0.0,,,0.0,0.0,,,,,158.45,158.45,158.45,158.45,,,,,,2,4,29,158.45,0.0,SAME,1.0
BTCL,2020-04-30,158.45,158.45,158.45,158.45,158.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,,158.45,158.45,158.45,0.0,0.0,,0.0,0.0,0.0,0.0,,,158.45,158.45,158.45,158.45,,,,,,3,4,30,158.45,0.0,SAME,1.0
BTCL,2020-05-01,158.45,158.45,158.45,158.45,158.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,,158.45,158.45,158.45,0.0,0.0,,0.0,0.0,0.0,0.0,,,158.45,158.45,158.45,158.45,,,,,,4,5,1,158.45,0.0,SAME,1.0
BTCL,2020-05-04,158.45,158.45,158.45,158.45,158.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,,158.45,158.45,158.45,0.0,0.0,,0.0,0.0,0.0,0.0,,,158.45,158.45,158.45,158.45,,,,,,0,5,4,158.45,0.0,SAME,1.0
BTCL,2020-05-05,158.45,158.45,158.45,158.45,158.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,,158.45,158.45,158.45,0.0,0.0,,0.0,0.0,0.0,0.0,,,158.45,158.45,158.45,158.45,,,,,,1,5,5,158.45,0.0,SAME,1.0
BTCL,2020-05-06,158.45,158.45,158.45,158.45,158.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,158.45,158.45,158.45,158.45,0.0,0.0,,0.0,0.0,0.0,0.0,,,158.45,158.45,158.45,158.45,158.45,158.45,,,,2,5,6,158.45,0.0,SAME,1.0
BTCL,2020-05-07,158.45,158.45,158.45,158.45,158.45,158.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,158.45,158.45,158.45,158.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45,158.45,158.45,158.45,158.45,158.45,,,,3,5,7,158.45,0.0,SAME,1.0
